Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MaxSNPDist	NumBiallelicOverlappingGene	Percent	SNPDist_95p_of_max	Within_5p_MaxSNPDist	Plot_name	hex_color	color
Efs_1	E. faecalis	8	2900000	23200000	16315	16315	0	0	0	13052	13052	0	3017	3017	0	34	34	0	16230	10	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16379	16379	0	0	0	13107	13107	0	3028	3028	0	33	33	0	16267	10	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	17582	17581	1	0	1	14029	14028	1	3357	3356	1	36	36	0	17496	9	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16326	16325	1	0	1	13079	13078	1	3003	3003	0	32	32	0	16264	10	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16553	16553	0	0	0	13244	13244	0	3147	3147	0	34	34	0	16449	8	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	23921	23857	64	0	64	18951	18894	57	4582	4567	15	47	47	0	17893	12	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	27037	26939	98	0	98	21671	21587	84	5019	4996	23	53	53	0	20148	15	5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16358	16357	1	0	1	13100	13099	1	3013	3012	1	36	36	0	16263	10	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	13105	13105	0	0	0	10272	10272	0	2614	2614	0	23	23	0	12996	3	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	17658	17657	1	0	1	14063	14062	1	3399	3398	1	37	37	0	17509	9	5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	27957	27846	111	0	111	22236	22139	97	5332	5308	24	66	65	1	20484	16	7.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	27110	27012	98	0	98	21692	21608	84	5068	5045	23	53	53	0	20498	15	7.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	25543	25452	91	0	91	20186	20109	77	4998	4979	19	46	46	0	19838	11	7.5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	16365	16364	1	0	1	13091	13090	1	3030	3030	0	32	32	0	16269	10	7.5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	24983	24897	86	0	86	19738	19664	74	4898	4880	18	47	47	0	19672	10	7.5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	23952	23888	64	0	64	18960	18903	57	4601	4586	15	48	48	0	17893	12	7.5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	27066	26967	99	0	99	21679	21594	85	5040	5016	24	53	53	0	20148	15	7.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	16455	16454	1	0	1	13127	13126	1	3080	3079	1	39	39	0	16263	10	7.5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	24969	24886	83	0	83	19734	19663	71	4890	4873	17	45	45	0	19659	11	7.5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	27831	27722	109	0	109	22191	22096	95	5266	5243	23	57	57	0	20471	16	7.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	33968	33779	189	0	189	26715	26550	165	6737	6696	41	78	77	1	20484	19	10	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	27183	27085	98	0	98	21714	21630	84	5113	5090	23	57	57	0	20498	15	10	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	25556	25465	91	0	91	20192	20115	77	5005	4986	19	46	46	0	19838	11	10	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	33097	32923	174	0	174	26200	26048	152	6424	6386	38	62	62	0	20223	16	10	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	33847	33658	189	0	189	26671	26506	165	6665	6624	41	73	73	0	20458	18	10	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	23998	23934	64	0	64	18977	18920	57	4628	4613	15	49	49	0	17897	12	10	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	27170	27071	99	0	99	21705	21620	85	5112	5088	24	60	60	0	20151	15	10	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	24032	23966	66	0	66	18966	18908	58	4674	4657	17	56	56	0	17854	13	10	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	25877	25784	93	0	93	20330	20252	78	5177	5157	20	52	52	0	19983	12	10	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	33881	33691	190	0	190	26684	26520	164	6703	6661	42	72	71	1	20489	19	10	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	34011	33821	190	0	190	26729	26564	165	6765	6723	42	79	78	1	20484	19	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	27265	27164	101	0	101	21746	21661	85	5158	5133	25	61	61	0	20498	15	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	25677	25584	93	0	93	20235	20156	79	5075	5054	21	49	49	0	19838	12	12.5	19846.45	FALSE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33151	32977	174	0	174	26217	26065	152	6459	6421	38	63	63	0	20223	16	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33869	33680	189	0	189	26682	26517	165	6675	6634	41	74	74	0	20458	18	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33236	33062	174	0	174	26265	26113	152	6480	6442	38	70	70	0	20189	17	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	27206	27107	99	0	99	21710	21625	85	5141	5117	24	60	60	0	20151	15	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33912	33726	186	0	186	26717	26556	161	6694	6653	41	76	75	1	20570	19	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	25922	25828	94	0	94	20342	20263	79	5206	5186	20	55	55	0	19983	12	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33907	33717	190	0	190	26690	26526	164	6722	6680	42	73	72	1	20489	19	12.5	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34189	33997	192	0	192	26795	26629	166	6871	6828	43	81	80	1	20484	19	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	33538	33358	180	0	180	26368	26214	154	6662	6619	43	83	83	0	20498	18	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	33994	33807	187	0	187	26756	26594	162	6721	6679	42	76	76	0	20553	19	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	33413	33236	177	0	177	26291	26137	154	6633	6594	39	72	72	0	20224	17	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34113	33924	189	0	189	26784	26619	165	6809	6768	41	79	79	0	20569	18	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	33446	33268	178	0	178	26324	26169	155	6625	6585	40	71	71	0	20231	17	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	27365	27264	101	0	101	21754	21667	87	5248	5224	24	66	66	0	20174	15	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34223	34035	188	0	188	26821	26658	163	6873	6832	41	87	86	1	20570	19	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34139	33948	191	0	191	26765	26600	165	6852	6810	42	80	79	1	20487	19	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34195	34003	192	0	192	26803	26639	164	6872	6828	44	86	85	1	20886	19	25	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34632	34438	194	0	194	26953	26786	167	7140	7097	43	93	92	1	20553	20	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	33876	33694	182	0	182	26467	26311	156	6885	6842	43	95	95	0	20527	19	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34418	34226	192	0	192	26878	26712	166	7002	6958	44	92	91	1	20573	19	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34462	34269	193	0	193	26883	26716	167	7041	6998	43	91	91	0	20861	19	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34619	34424	195	0	195	26929	26761	168	7149	7105	44	96	95	1	20886	18	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34620	34424	196	0	196	26944	26777	167	7129	7084	45	95	95	0	20861	20	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34469	34275	194	0	194	26879	26712	167	7041	6996	45	97	97	0	20861	19	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34590	34398	192	0	192	26920	26755	165	7118	7075	43	103	102	1	20891	19	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34556	34360	196	0	196	26924	26755	169	7091	7046	45	96	95	1	20539	19	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34688	34492	196	0	196	26976	26808	168	7161	7117	44	100	99	1	20886	20	50	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34823	34626	197	0	197	27013	26844	169	7258	7213	45	102	101	1	20570	20	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34926	34731	195	0	195	27038	26872	166	7322	7277	45	111	110	1	20891	20	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34772	34577	195	0	195	26981	26812	169	7232	7187	45	107	106	1	20573	20	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34885	34686	199	0	199	27016	26846	170	7308	7261	47	110	109	1	20891	19	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34913	34714	199	0	199	27026	26855	171	7322	7276	46	114	113	1	20891	20	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34937	34739	198	0	198	27044	26875	169	7327	7281	46	111	110	1	20886	20	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34693	34497	196	0	196	26947	26779	168	7189	7143	46	103	103	0	20861	19	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34959	34764	195	0	195	27045	26878	167	7343	7299	44	116	115	1	20891	20	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34781	34583	198	0	198	26994	26824	170	7228	7181	47	107	106	1	20891	19	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34968	34770	198	0	198	27052	26883	169	7351	7305	46	110	109	1	20891	20	75	19846.45	TRUE	E. faecalis #1	#bfef45	Lime
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	0	2040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-Inf	0	1	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	6246	6246	0	0	0	4611	4611	0	1609	1609	0	42	42	0	6246	2	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	6367	6367	0	0	0	4756	4756	0	1595	1595	0	39	39	0	6367	8	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	19701	19701	0	0	0	15060	15060	0	4642	4642	0	68	68	0	19701	15	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	3795	3795	0	0	0	2759	2759	0	1017	1017	0	24	24	0	3795	1	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	2669	2669	0	0	0	1914	1914	0	748	748	0	12	12	0	2669	0	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	15928	15928	0	0	0	11925	11925	0	3979	3979	0	74	74	0	15928	17	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	13081	13081	0	0	0	9891	9891	0	3165	3165	0	55	55	0	13081	9	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	3454	3454	0	0	0	2472	2472	0	961	961	0	28	28	0	3454	2	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	16504	16504	0	0	0	12411	12411	0	4074	4074	0	65	65	0	16504	15	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	2	2040000	4080000	3368	3368	0	0	0	2354	2354	0	1001	1001	0	20	20	0	3368	1	7.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	8361	8358	3	0	3	6196	6194	2	2132	2131	1	53	53	0	6246	4	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	23149	23102	47	0	47	17445	17404	41	5672	5657	15	114	114	0	19793	23	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	24487	24450	37	0	37	18633	18602	31	5837	5824	13	94	94	0	22018	15	10	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	4723	4723	0	0	0	3455	3455	0	1250	1250	0	26	26	0	3795	1	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	5875	5875	0	0	0	4263	4263	0	1590	1590	0	34	34	0	4644	2	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	16331	16329	2	0	2	12253	12251	2	4056	4056	0	75	75	0	15928	17	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	20999	20986	13	0	13	15868	15856	12	5115	5113	2	88	87	1	19515	17	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	5335	5335	0	0	0	3869	3869	0	1442	1442	0	36	36	0	3918	2	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	26217	26111	106	0	106	19696	19601	95	6487	6459	28	112	112	0	16504	23	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	3	2040000	6120000	23827	23794	33	0	33	17953	17926	27	5846	5835	11	104	104	0	21237	17	10	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	9491	9485	6	0	6	6976	6971	5	2475	2473	2	61	61	0	6301	5	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	25375	25297	78	0	78	19098	19029	69	6238	6217	21	128	128	0	19793	24	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	24968	24923	45	0	45	18942	18903	39	6005	5992	13	99	99	0	22018	15	12.5	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	5738	5738	0	0	0	4178	4178	0	1540	1540	0	31	31	0	3795	1	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	11618	11612	6	0	6	8638	8633	5	2954	2950	4	65	65	0	8323	9	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	25925	25844	80	1	81	19562	19493	69	6329	6311	18	114	114	0	16059	21	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	24140	24109	31	0	31	18192	18167	25	5922	5913	9	102	101	1	21771	17	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	11098	11091	7	0	7	8261	8256	5	2810	2805	5	66	66	0	7581	9	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	30196	30031	165	0	165	22737	22591	146	7411	7371	40	137	136	1	19673	24	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	4	2040000	8160000	24181	24145	36	0	36	18226	18197	29	5927	5915	12	105	105	0	21237	17	12.5	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	10733	10722	11	0	11	7876	7866	10	2819	2816	3	68	68	0	7245	5	25	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	27242	27138	104	0	104	20480	20387	93	6715	6688	27	139	138	1	20323	24	25	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	28701	28561	140	0	140	21694	21569	125	6967	6940	27	127	126	1	22155	17	25	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	6441	6440	1	0	1	4634	4633	1	1785	1785	0	36	36	0	3889	1	25	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	29631	29464	167	0	167	22212	22067	145	7360	7315	45	137	136	1	22577	20	25	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	35858	35601	256	1	257	26908	26680	228	8887	8833	54	163	161	2	21887	25	25	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	27504	27367	137	0	137	20589	20472	117	6865	6828	37	133	131	2	21771	21	25	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	36832	36540	292	0	292	27600	27341	259	9159	9090	69	171	170	1	22577	25	25	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	34816	34581	235	0	235	26140	25934	206	8615	8554	61	154	153	1	22930	25	25	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	7	2040000	14280000	25737	25671	66	0	66	19338	19282	56	6365	6347	18	115	115	0	21237	17	25	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	43011	42556	452	3	455	31905	31502	403	11000	10899	101	208	205	3	23148	32	50	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	30881	30719	161	1	162	23079	22936	143	7739	7695	44	156	155	1	22930	25	50	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	31692	31501	191	0	191	23699	23533	166	7928	7886	42	159	156	3	22156	22	50	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	31776	31597	179	0	179	23743	23584	159	7965	7921	44	165	164	1	23148	27	50	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	43031	42562	465	4	469	32007	31588	419	10931	10824	107	198	196	2	23148	29	50	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	42239	41811	425	3	428	31419	31034	385	10729	10638	91	197	195	2	23148	31	50	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	30605	30407	198	0	198	22727	22555	172	7803	7754	49	163	161	2	21837	23	50	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	42763	42308	453	2	455	31781	31376	405	10879	10773	106	205	203	2	23148	30	50	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	42042	41659	381	2	383	31273	30935	338	10683	10591	92	190	189	1	22930	29	50	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	14	2040000	28560000	29614	29447	167	0	167	22074	21929	145	7480	7437	43	150	148	2	21237	21	50	21990.6	FALSE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	43716	43237	475	4	479	32355	31930	425	11250	11144	106	212	209	3	23148	32	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44176	43678	494	4	498	32701	32259	442	11364	11246	118	213	210	3	23148	31	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	40571	40191	380	0	380	30140	29806	334	10331	10242	89	204	201	3	22800	30	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44094	43591	500	3	503	32735	32286	449	11251	11138	113	212	210	2	23148	33	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44402	43904	493	5	498	32874	32433	441	11418	11300	118	213	210	3	23148	31	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44251	43754	493	4	497	32750	32313	437	11390	11275	115	216	213	3	23148	31	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	45099	44582	514	3	517	33315	32856	459	11661	11540	121	227	225	2	23148	34	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44012	43503	505	4	509	32573	32122	451	11318	11200	118	222	219	3	23148	33	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	44268	43776	487	5	492	32819	32383	436	11343	11225	118	209	207	2	22930	31	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
Lc_1	L. crispatus	21	2040000	42840000	39622	39252	367	3	370	29403	29081	322	10126	10033	93	195	192	3	23148	28	75	21990.6	TRUE	L. crispatus #1	#f032e6	magenta
